SystemCodeNumber,Capacity,Occupancy,IsSpecialDay,QueueLength,Timestamp,OccupancyRate,VehicleType_bike,VehicleType_car,VehicleType_cycle,VehicleType_truck,TrafficLevel,DayOfWeek
BHMBCCMKT01,577,39,0,1,2016-12-05 09:29:08,0.06759098786828423,0,1,0,0,0,0
BHMBCCMKT01,577,63,0,4,2016-12-05 10:03:04,0.10918544194107452,0,0,1,0,0,0
BHMBCCMKT01,577,87,0,4,2016-12-05 10:29:08,0.15077989601386482,1,0,0,0,0,0
BHMBCCMKT01,577,113,0,5,2016-12-05 11:02:06,0.19584055459272098,0,1,0,0,1,0
BHMBCCMKT01,577,126,0,6,2016-12-05 11:29:09,0.21837088388214904,1,0,0,0,1,0
BHMBCCMKT01,577,148,0,6,2016-12-05 11:56:10,0.2564991334488735,0,0,1,0,1,0
BHMBCCMKT01,577,161,0,7,2016-12-05 12:29:10,0.27902946273830154,0,1,0,0,1,0
BHMBCCMKT01,577,172,0,8,2016-12-05 13:02:08,0.29809358752166376,0,0,0,1,2,0
BHMBCCMKT01,577,177,0,8,2016-12-05 13:29:09,0.30675909878682844,0,1,0,0,2,0
BHMBCCMKT01,577,170,0,5,2016-12-05 14:02:11,0.29462738301559793,0,1,0,0,1,0
BHMBCCMKT01,577,165,0,5,2016-12-05 14:29:08,0.28596187175043325,1,0,0,0,1,0
BHMBCCMKT01,577,149,0,3,2016-12-05 15:02:10,0.2582322357019064,0,0,0,1,0,0
BHMBCCMKT01,577,142,0,3,2016-12-05 15:29:11,0.24610051993067592,1,0,0,0,0,0
BHMBCCMKT01,577,106,0,2,2016-12-05 16:02:11,0.18370883882149047,0,0,0,1,0,0
BHMBCCMKT01,577,95,0,1,2016-12-05 16:29:05,0.16464471403812825,0,0,0,1,0,0
BHMBCCMKT01,577,11,0,1,2016-12-06 07:56:10,0.019064124783362217,0,1,0,0,0,1
BHMBCCMKT01,577,11,0,0,2016-12-06 08:29:11,0.019064124783362217,0,0,0,1,0,1
BHMBCCMKT01,577,22,0,1,2016-12-06 08:56:10,0.038128249566724434,0,1,0,0,0,1
BHMBCCMKT01,577,39,0,1,2016-12-06 09:29:14,0.06759098786828423,1,0,0,0,0,1
BHMBCCMKT01,577,83,0,3,2016-12-06 10:02:12,0.1438474870017331,0,1,0,0,1,1
BHMBCCMKT01,577,120,0,4,2016-12-06 10:29:11,0.20797227036395147,0,1,0,0,0,1
BHMBCCMKT01,577,194,0,9,2016-12-06 11:02:16,0.3362218370883882,0,0,1,0,2,1
BHMBCCMKT01,577,220,0,6,2016-12-06 11:29:14,0.38128249566724437,0,1,0,0,1,1
BHMBCCMKT01,577,226,0,6,2016-12-06 11:56:16,0.39168110918544197,0,0,0,1,1,1
BHMBCCMKT01,577,240,0,10,2016-12-06 12:29:11,0.41594454072790293,1,0,0,0,2,1
BHMBCCMKT01,577,238,0,10,2016-12-06 12:56:16,0.4124783362218371,0,1,0,0,2,1
BHMBCCMKT01,577,229,0,8,2016-12-06 13:29:16,0.3968804159445407,0,0,0,1,2,1
BHMBCCMKT01,577,208,0,5,2016-12-06 14:02:16,0.36048526863084923,0,0,0,1,1,1
BHMBCCMKT01,577,199,0,5,2016-12-06 14:29:14,0.34488734835355284,0,0,0,1,1,1
BHMBCCMKT01,577,178,0,3,2016-12-06 15:02:17,0.30849220103986136,0,1,0,0,1,1
BHMBCCMKT01,577,150,0,3,2016-12-06 15:29:17,0.25996533795493937,0,0,0,1,0,1
BHMBCCMKT01,577,128,0,3,2016-12-06 16:02:16,0.2218370883882149,0,1,0,0,0,1
BHMBCCMKT01,577,111,0,2,2016-12-06 16:29:16,0.1923743500866551,1,0,0,0,0,1
BHMBCCMKT01,577,11,0,1,2016-12-07 07:59:16,0.019064124783362217,0,1,0,0,0,2
BHMBCCMKT01,577,15,0,1,2016-12-07 08:26:20,0.025996533795493933,0,1,0,0,0,2
BHMBCCMKT01,577,20,0,1,2016-12-07 08:55:20,0.03466204506065858,1,0,0,0,0,2
BHMBCCMKT01,577,34,0,3,2016-12-07 09:26:22,0.058925476603119586,0,1,0,0,1,2
BHMBCCMKT01,577,68,0,2,2016-12-07 09:59:20,0.11785095320623917,0,1,0,0,0,2
BHMBCCMKT01,577,97,0,4,2016-12-07 10:26:21,0.1681109185441941,1,0,0,0,0,2
BHMBCCMKT01,577,136,0,5,2016-12-07 10:59:20,0.23570190641247835,0,1,0,0,1,2
BHMBCCMKT01,577,150,0,8,2016-12-07 11:25:22,0.25996533795493937,0,1,0,0,2,2
BHMBCCMKT01,577,177,0,6,2016-12-07 11:59:20,0.30675909878682844,0,1,0,0,1,2
BHMBCCMKT01,577,172,0,9,2016-12-07 12:26:21,0.29809358752166376,0,0,1,0,2,2
BHMBCCMKT01,577,178,0,9,2016-12-07 12:59:22,0.30849220103986136,0,0,1,0,2,2
BHMBCCMKT01,577,183,0,9,2016-12-07 13:26:23,0.317157712305026,0,1,0,0,2,2
BHMBCCMKT01,577,174,0,6,2016-12-07 13:59:22,0.30155979202772965,0,0,0,1,1,2
BHMBCCMKT01,577,157,0,5,2016-12-07 14:26:23,0.2720970537261698,1,0,0,0,1,2
BHMBCCMKT01,577,137,0,5,2016-12-07 14:59:22,0.23743500866551126,0,1,0,0,1,2
BHMBCCMKT01,577,125,0,3,2016-12-07 15:32:22,0.21663778162911612,1,0,0,0,0,2
BHMBCCMKT01,577,115,0,3,2016-12-07 15:59:23,0.19930675909878684,0,1,0,0,0,2
BHMBCCMKT01,577,103,0,1,2016-12-07 16:32:23,0.17850953206239167,0,1,0,0,0,2
BHMBCCMKT01,577,14,0,1,2016-12-08 07:59:25,0.024263431542461005,0,1,0,0,0,3
BHMBCCMKT01,577,17,0,1,2016-12-08 08:26:27,0.029462738301559793,0,0,1,0,0,3
BHMBCCMKT01,577,26,0,2,2016-12-08 08:59:24,0.045060658578856154,0,1,0,0,0,3
BHMBCCMKT01,577,44,0,1,2016-12-08 09:26:27,0.07625649913344887,0,0,1,0,0,3
BHMBCCMKT01,577,82,0,3,2016-12-08 09:59:28,0.14211438474870017,0,1,0,0,0,3
BHMBCCMKT01,577,124,0,4,2016-12-08 10:32:22,0.21490467937608318,0,1,0,0,1,3
BHMBCCMKT01,577,159,0,7,2016-12-08 10:59:25,0.2755632582322357,1,0,0,0,2,3
BHMBCCMKT01,577,186,0,6,2016-12-08 11:32:28,0.3223570190641248,1,0,0,0,1,3
BHMBCCMKT01,577,209,0,7,2016-12-08 11:59:28,0.36221837088388215,0,1,0,0,1,3
BHMBCCMKT01,577,219,0,9,2016-12-08 12:25:24,0.37954939341421146,0,0,0,1,2,3
BHMBCCMKT01,577,223,0,10,2016-12-08 12:59:24,0.38648180242634317,0,0,0,1,2,3
BHMBCCMKT01,577,216,0,10,2016-12-08 13:25:28,0.37435008665511266,0,0,1,0,2,3
BHMBCCMKT01,577,215,0,6,2016-12-08 13:59:28,0.37261698440207974,0,1,0,0,1,3
BHMBCCMKT01,577,196,0,5,2016-12-08 14:26:29,0.3396880415944541,0,1,0,0,1,3
BHMBCCMKT01,577,169,0,5,2016-12-08 14:59:29,0.292894280762565,0,1,0,0,1,3
BHMBCCMKT01,577,148,0,3,2016-12-08 15:26:23,0.2564991334488735,0,1,0,0,0,3
BHMBCCMKT01,577,138,0,3,2016-12-08 15:59:27,0.2391681109185442,0,0,0,1,0,3
BHMBCCMKT01,577,105,0,2,2016-12-08 16:32:27,0.18197573656845753,0,0,0,1,0,3
BHMBCCMKT01,577,12,0,2,2016-12-09 08:02:30,0.02079722703639515,0,1,0,0,0,4
BHMBCCMKT01,577,19,0,2,2016-12-09 08:29:28,0.03292894280762565,0,1,0,0,1,4
BHMBCCMKT01,577,27,0,2,2016-12-09 08:55:33,0.04679376083188908,0,1,0,0,1,4
BHMBCCMKT01,577,58,0,3,2016-12-09 09:29:31,0.10051993067590988,1,0,0,0,0,4
BHMBCCMKT01,577,89,0,3,2016-12-09 09:55:30,0.15424610051993068,0,1,0,0,0,4
BHMBCCMKT01,577,133,0,4,2016-12-09 10:29:29,0.23050259965337955,0,1,0,0,0,4
BHMBCCMKT01,577,161,0,5,2016-12-09 10:56:33,0.27902946273830154,0,1,0,0,1,4
BHMBCCMKT01,577,190,0,6,2016-12-09 11:29:33,0.3292894280762565,1,0,0,0,1,4
BHMBCCMKT01,577,205,0,7,2016-12-09 11:56:32,0.35528596187175043,1,0,0,0,1,4
BHMBCCMKT01,577,203,0,9,2016-12-09 12:29:31,0.35181975736568455,0,0,0,1,2,4
BHMBCCMKT01,577,210,0,9,2016-12-09 13:02:32,0.36395147313691506,1,0,0,0,2,4
BHMBCCMKT01,577,209,0,9,2016-12-09 13:29:31,0.36221837088388215,0,1,0,0,2,4
BHMBCCMKT01,577,217,0,5,2016-12-09 14:02:34,0.37608318890814557,1,0,0,0,1,4
BHMBCCMKT01,577,217,0,5,2016-12-09 14:29:33,0.37608318890814557,0,0,1,0,1,4
BHMBCCMKT01,577,200,0,5,2016-12-09 14:56:31,0.3466204506065858,0,0,1,0,1,4
BHMBCCMKT01,577,162,0,4,2016-12-09 15:29:34,0.2807625649913345,1,0,0,0,1,4
BHMBCCMKT01,577,157,0,3,2016-12-09 16:02:32,0.2720970537261698,0,1,0,0,0,4
BHMBCCMKT01,577,136,0,2,2016-12-09 16:29:30,0.23570190641247835,1,0,0,0,0,4
BHMBCCMKT01,577,7,0,1,2016-12-10 07:59:34,0.012131715771230503,0,0,0,1,1,5
BHMBCCMKT01,577,14,0,2,2016-12-10 08:29:33,0.024263431542461005,0,1,0,0,1,5
BHMBCCMKT01,577,45,0,3,2016-12-10 09:02:35,0.0779896013864818,0,1,0,0,0,5
BHMBCCMKT01,577,84,0,2,2016-12-10 09:29:38,0.14558058925476602,0,1,0,0,0,5
BHMBCCMKT01,577,124,0,3,2016-12-10 09:55:38,0.21490467937608318,0,1,0,0,0,5
BHMBCCMKT01,577,165,0,4,2016-12-10 10:29:38,0.28596187175043325,0,1,0,0,0,5
BHMBCCMKT01,577,201,0,6,2016-12-10 11:02:39,0.3483535528596187,1,0,0,0,1,5
BHMBCCMKT01,577,244,0,7,2016-12-10 11:29:39,0.42287694974003465,0,1,0,0,1,5
BHMBCCMKT01,577,294,0,10,2016-12-10 12:02:38,0.5095320623916811,0,1,0,0,2,5
BHMBCCMKT01,577,344,0,11,2016-12-10 12:29:40,0.5961871750433275,0,0,0,1,2,5
BHMBCCMKT01,577,383,0,11,2016-12-10 12:55:40,0.6637781629116117,0,1,0,0,2,5
BHMBCCMKT01,577,408,0,10,2016-12-10 13:29:39,0.707105719237435,0,1,0,0,2,5
BHMBCCMKT01,577,455,0,7,2016-12-10 13:56:35,0.7885615251299827,0,1,0,0,1,5
BHMBCCMKT01,577,467,0,5,2016-12-10 14:25:37,0.8093587521663779,0,1,0,0,1,5
BHMBCCMKT01,577,476,0,4,2016-12-10 15:02:39,0.8249566724436742,0,1,0,0,0,5
BHMBCCMKT01,577,458,0,3,2016-12-10 15:25:39,0.7937608318890814,1,0,0,0,0,5
BHMBCCMKT01,577,453,0,3,2016-12-10 15:59:39,0.7850953206239168,0,1,0,0,0,5
BHMBCCMKT01,577,420,0,3,2016-12-10 16:25:40,0.7279029462738301,1,0,0,0,1,5
BHMBCCMKT01,577,3,1,0,2016-12-11 08:02:39,0.005199306759098787,0,1,0,0,0,6
BHMBCCMKT01,577,2,1,0,2016-12-11 08:25:43,0.0034662045060658577,0,1,0,0,0,6
BHMBCCMKT01,577,3,1,2,2016-12-11 08:59:45,0.005199306759098787,1,0,0,0,0,6
BHMBCCMKT01,577,5,1,2,2016-12-11 09:26:44,0.008665511265164644,0,0,1,0,0,6
BHMBCCMKT01,577,11,1,2,2016-12-11 09:59:44,0.019064124783362217,0,0,1,0,0,6
BHMBCCMKT01,577,35,1,5,2016-12-11 10:25:42,0.060658578856152515,0,0,0,1,0,6
BHMBCCMKT01,577,82,1,6,2016-12-11 10:59:45,0.14211438474870017,0,1,0,0,1,6
BHMBCCMKT01,577,117,1,8,2016-12-11 11:26:10,0.2027729636048527,0,1,0,0,1,6
BHMBCCMKT01,577,162,1,7,2016-12-11 11:59:45,0.2807625649913345,0,1,0,0,1,6
BHMBCCMKT01,577,204,1,15,2016-12-11 12:32:41,0.3535528596187175,0,1,0,0,2,6
BHMBCCMKT01,577,257,1,12,2016-12-11 13:05:46,0.44540727902946275,0,1,0,0,2,6
BHMBCCMKT01,577,288,1,9,2016-12-11 13:26:45,0.49913344887348354,0,1,0,0,1,6
BHMBCCMKT01,577,314,1,10,2016-12-11 13:59:44,0.5441941074523396,0,1,0,0,1,6
BHMBCCMKT01,577,324,1,9,2016-12-11 14:32:44,0.561525129982669,0,1,0,0,1,6
BHMBCCMKT01,577,325,1,8,2016-12-11 14:59:43,0.5632582322357019,1,0,0,0,1,6
BHMBCCMKT01,577,324,1,5,2016-12-11 15:25:45,0.561525129982669,0,1,0,0,0,6
BHMBCCMKT01,577,285,1,5,2016-12-11 15:59:46,0.49393414211438474,0,1,0,0,0,6
BHMBCCMKT01,577,255,1,4,2016-12-11 16:25:46,0.44194107452339687,1,0,0,0,0,6
BHMBCCMKT01,577,7,0,1,2016-12-12 08:02:45,0.012131715771230503,0,1,0,0,0,0
BHMBCCMKT01,577,11,0,1,2016-12-12 08:29:50,0.019064124783362217,0,0,1,0,0,0
BHMBCCMKT01,577,23,0,2,2016-12-12 09:02:45,0.03986135181975736,1,0,0,0,0,0
BHMBCCMKT01,577,40,0,2,2016-12-12 09:29:48,0.06932409012131716,0,1,0,0,0,0
BHMBCCMKT01,577,75,0,3,2016-12-12 10:02:49,0.12998266897746968,0,0,1,0,0,0
BHMBCCMKT01,577,99,0,3,2016-12-12 10:29:50,0.17157712305025996,0,1,0,0,0,0
BHMBCCMKT01,577,142,0,5,2016-12-12 11:02:50,0.24610051993067592,0,1,0,0,1,0
BHMBCCMKT01,577,157,0,6,2016-12-12 11:29:51,0.2720970537261698,0,0,1,0,1,0
BHMBCCMKT01,577,157,0,6,2016-12-12 11:55:49,0.2720970537261698,0,0,0,1,1,0
BHMBCCMKT01,577,167,0,9,2016-12-12 12:29:50,0.28942807625649913,1,0,0,0,2,0
BHMBCCMKT01,577,181,0,10,2016-12-12 12:56:46,0.31369150779896016,0,1,0,0,2,0
BHMBCCMKT01,577,189,0,9,2016-12-12 13:29:50,0.3275563258232236,0,1,0,0,2,0
BHMBCCMKT01,577,184,0,7,2016-12-12 14:02:50,0.3188908145580589,1,0,0,0,2,0
BHMBCCMKT01,577,165,0,4,2016-12-12 14:29:49,0.28596187175043325,0,0,1,0,1,0
BHMBCCMKT01,577,159,0,4,2016-12-12 14:55:51,0.2755632582322357,0,1,0,0,1,0
BHMBCCMKT01,577,131,0,3,2016-12-12 15:29:47,0.2270363951473137,0,0,0,1,0,0
BHMBCCMKT01,577,115,0,2,2016-12-12 15:56:51,0.19930675909878684,1,0,0,0,0,0
BHMBCCMKT01,577,95,0,2,2016-12-12 16:29:51,0.16464471403812825,0,1,0,0,0,0
BHMBCCMKT01,577,14,0,1,2016-12-13 08:02:51,0.024263431542461005,0,1,0,0,0,1
BHMBCCMKT01,577,20,0,1,2016-12-13 08:29:53,0.03466204506065858,0,1,0,0,0,1
BHMBCCMKT01,577,33,0,2,2016-12-13 09:02:55,0.05719237435008666,0,1,0,0,0,1
BHMBCCMKT01,577,59,0,2,2016-12-13 09:29:54,0.1022530329289428,0,1,0,0,0,1
BHMBCCMKT01,577,91,0,2,2016-12-13 09:55:56,0.15771230502599654,0,1,0,0,0,1
BHMBCCMKT01,577,132,0,5,2016-12-13 10:29:54,0.22876949740034663,0,1,0,0,1,1
BHMBCCMKT01,577,175,0,5,2016-12-13 11:02:54,0.30329289428076256,0,1,0,0,1,1
BHMBCCMKT01,577,185,0,6,2016-12-13 11:29:55,0.32062391681109187,1,0,0,0,1,1
BHMBCCMKT01,577,209,0,10,2016-12-13 12:02:55,0.36221837088388215,0,1,0,0,2,1
BHMBCCMKT01,577,216,0,10,2016-12-13 12:29:55,0.37435008665511266,0,0,0,1,2,1
BHMBCCMKT01,577,227,0,9,2016-12-13 13:02:55,0.3934142114384749,0,1,0,0,2,1
BHMBCCMKT01,577,210,0,7,2016-12-13 13:55:56,0.36395147313691506,0,0,0,1,1,1
BHMBCCMKT01,577,181,0,5,2016-12-13 14:29:57,0.31369150779896016,0,1,0,0,1,1
BHMBCCMKT01,577,159,0,4,2016-12-13 14:56:52,0.2755632582322357,0,1,0,0,1,1
BHMBCCMKT01,577,129,0,3,2016-12-13 15:28:52,0.22357019064124783,0,1,0,0,0,1
BHMBCCMKT01,577,103,0,2,2016-12-13 16:02:56,0.17850953206239167,0,1,0,0,0,1
BHMBCCMKT01,577,88,0,2,2016-12-13 16:29:56,0.15251299826689774,0,0,1,0,0,1
BHMBCCMKT01,577,14,0,1,2016-12-14 08:03:01,0.024263431542461005,0,1,0,0,1,2
BHMBCCMKT01,577,18,0,1,2016-12-14 08:43:00,0.03119584055459272,0,1,0,0,0,2
BHMBCCMKT01,577,22,0,1,2016-12-14 09:03:01,0.038128249566724434,1,0,0,0,0,2
BHMBCCMKT01,577,42,0,1,2016-12-14 09:29:57,0.07279029462738301,0,1,0,0,0,2
BHMBCCMKT01,577,80,0,5,2016-12-14 10:02:59,0.1386481802426343,0,1,0,0,1,2
BHMBCCMKT01,577,103,0,4,2016-12-14 10:30:01,0.17850953206239167,0,0,0,1,1,2
BHMBCCMKT01,577,149,0,6,2016-12-14 11:30:01,0.2582322357019064,0,0,1,0,1,2
BHMBCCMKT01,577,170,0,9,2016-12-14 12:02:58,0.29462738301559793,1,0,0,0,2,2
BHMBCCMKT01,577,177,0,10,2016-12-14 12:30:00,0.30675909878682844,0,1,0,0,2,2
BHMBCCMKT01,577,200,0,9,2016-12-14 13:03:02,0.3466204506065858,1,0,0,0,2,2
BHMBCCMKT01,577,206,0,9,2016-12-14 13:29:57,0.35701906412478335,0,1,0,0,2,2
BHMBCCMKT01,577,198,0,7,2016-12-14 14:03:00,0.3431542461005199,0,1,0,0,2,2
BHMBCCMKT01,577,173,0,5,2016-12-14 14:30:01,0.29982668977469673,1,0,0,0,1,2
BHMBCCMKT01,577,161,0,4,2016-12-14 14:56:03,0.27902946273830154,0,1,0,0,1,2
BHMBCCMKT01,577,142,0,4,2016-12-14 15:30:00,0.24610051993067592,0,1,0,0,0,2
BHMBCCMKT01,577,145,0,2,2016-12-14 15:56:02,0.2512998266897747,0,1,0,0,0,2
BHMBCCMKT01,577,134,0,3,2016-12-14 16:30:00,0.2322357019064125,0,0,0,1,1,2
BHMBCCMKT01,577,14,0,1,2016-12-15 07:57:02,0.024263431542461005,0,1,0,0,0,3
BHMBCCMKT01,577,19,0,1,2016-12-15 08:30:06,0.03292894280762565,0,1,0,0,0,3
BHMBCCMKT01,577,31,0,2,2016-12-15 09:03:06,0.053726169844020795,0,1,0,0,0,3
BHMBCCMKT01,577,63,0,2,2016-12-15 09:30:04,0.10918544194107452,0,1,0,0,0,3
BHMBCCMKT01,577,100,0,3,2016-12-15 09:57:02,0.1733102253032929,0,0,0,1,0,3
BHMBCCMKT01,577,137,0,4,2016-12-15 10:30:07,0.23743500866551126,0,1,0,0,1,3
BHMBCCMKT01,577,169,0,6,2016-12-15 11:03:05,0.292894280762565,0,1,0,0,1,3
BHMBCCMKT01,577,185,0,10,2016-12-15 11:26:03,0.32062391681109187,0,1,0,0,2,3
BHMBCCMKT01,577,215,0,10,2016-12-15 12:00:02,0.37261698440207974,1,0,0,0,2,3
BHMBCCMKT01,577,228,0,6,2016-12-15 12:26:03,0.3951473136915078,0,1,0,0,1,3
BHMBCCMKT01,577,219,0,9,2016-12-15 13:00:07,0.37954939341421146,1,0,0,0,2,3
BHMBCCMKT01,577,207,0,10,2016-12-15 13:26:08,0.3587521663778163,0,1,0,0,2,3
BHMBCCMKT01,577,203,0,5,2016-12-15 14:00:06,0.35181975736568455,0,1,0,0,1,3
BHMBCCMKT01,577,183,0,6,2016-12-15 14:26:06,0.317157712305026,0,0,0,1,1,3
BHMBCCMKT01,577,164,0,4,2016-12-15 15:00:07,0.28422876949740034,0,1,0,0,0,3
BHMBCCMKT01,577,148,0,2,2016-12-15 15:26:03,0.2564991334488735,0,1,0,0,0,3
BHMBCCMKT01,577,140,0,2,2016-12-15 16:03:03,0.24263431542461006,0,1,0,0,0,3
BHMBCCMKT01,577,130,0,3,2016-12-15 16:30:07,0.22530329289428075,0,1,0,0,0,3
BHMBCCMKT01,577,11,0,1,2016-12-16 07:59:09,0.019064124783362217,0,0,0,1,0,4
BHMBCCMKT01,577,19,0,1,2016-12-16 08:30:12,0.03292894280762565,0,1,0,0,0,4
BHMBCCMKT01,577,35,0,2,2016-12-16 09:03:07,0.060658578856152515,0,1,0,0,0,4
BHMBCCMKT01,577,68,0,2,2016-12-16 09:30:12,0.11785095320623917,1,0,0,0,0,4
BHMBCCMKT01,577,104,0,3,2016-12-16 10:03:09,0.18024263431542462,0,1,0,0,0,4
BHMBCCMKT01,577,130,0,3,2016-12-16 10:29:08,0.22530329289428075,0,1,0,0,0,4
BHMBCCMKT01,577,153,0,8,2016-12-16 11:03:08,0.2651646447140381,0,1,0,0,2,4
BHMBCCMKT01,577,166,0,6,2016-12-16 11:30:10,0.2876949740034662,0,0,1,0,1,4
BHMBCCMKT01,577,176,0,6,2016-12-16 11:56:10,0.3050259965337955,0,1,0,0,1,4
BHMBCCMKT01,577,179,0,9,2016-12-16 12:30:11,0.31022530329289427,0,0,1,0,2,4
BHMBCCMKT01,577,172,0,10,2016-12-16 12:56:12,0.29809358752166376,0,1,0,0,2,4
BHMBCCMKT01,577,185,0,9,2016-12-16 13:30:12,0.32062391681109187,0,0,0,1,2,4
BHMBCCMKT01,577,182,0,5,2016-12-16 13:56:11,0.31542461005199307,0,1,0,0,1,4
BHMBCCMKT01,577,190,0,7,2016-12-16 14:30:10,0.3292894280762565,1,0,0,0,2,4
BHMBCCMKT01,577,187,0,5,2016-12-16 14:56:11,0.3240901213171577,0,1,0,0,1,4
BHMBCCMKT01,577,193,0,2,2016-12-16 15:30:10,0.3344887348353553,0,1,0,0,0,4
BHMBCCMKT01,577,168,0,3,2016-12-16 16:03:11,0.29116117850953205,0,1,0,0,0,4
BHMBCCMKT01,577,137,0,2,2016-12-16 16:30:12,0.23743500866551126,0,0,0,1,0,4
BHMBCCMKT01,577,17,0,1,2016-12-17 07:59:15,0.029462738301559793,0,0,1,0,0,5
BHMBCCMKT01,577,26,0,1,2016-12-17 08:26:15,0.045060658578856154,0,1,0,0,0,5
BHMBCCMKT01,577,51,0,2,2016-12-17 09:00:13,0.08838821490467938,0,1,0,0,0,5
BHMBCCMKT01,577,82,0,3,2016-12-17 09:26:17,0.14211438474870017,0,1,0,0,1,5
BHMBCCMKT01,577,129,0,3,2016-12-17 09:59:17,0.22357019064124783,1,0,0,0,0,5
BHMBCCMKT01,577,171,0,4,2016-12-17 10:33:17,0.29636048526863085,0,1,0,0,1,5
BHMBCCMKT01,577,215,0,6,2016-12-17 11:00:17,0.37261698440207974,0,1,0,0,1,5
BHMBCCMKT01,577,263,0,6,2016-12-17 11:33:16,0.4558058925476603,0,1,0,0,1,5
BHMBCCMKT01,577,304,0,10,2016-12-17 12:00:17,0.5268630849220104,1,0,0,0,2,5
BHMBCCMKT01,577,337,0,10,2016-12-17 12:26:17,0.584055459272097,0,1,0,0,2,5
BHMBCCMKT01,577,353,0,9,2016-12-17 13:00:18,0.6117850953206239,1,0,0,0,2,5
BHMBCCMKT01,577,378,0,10,2016-12-17 13:27:17,0.6551126516464472,0,1,0,0,2,5
BHMBCCMKT01,577,417,0,6,2016-12-17 14:00:17,0.7227036395147314,1,0,0,0,1,5
BHMBCCMKT01,577,440,0,8,2016-12-17 14:30:19,0.7625649913344887,0,1,0,0,2,5
BHMBCCMKT01,577,443,0,3,2016-12-17 15:03:18,0.7677642980935875,0,1,0,0,0,5
BHMBCCMKT01,577,415,0,4,2016-12-17 15:30:19,0.7192374350086655,0,1,0,0,1,5
BHMBCCMKT01,577,379,0,5,2016-12-17 15:57:15,0.6568457538994801,1,0,0,0,1,5
BHMBCCMKT01,577,356,0,3,2016-12-17 16:30:16,0.6169844020797227,0,1,0,0,0,5
BHMBCCMKT01,577,4,1,2,2016-12-18 08:03:24,0.006932409012131715,0,1,0,0,0,6
BHMBCCMKT01,577,4,1,1,2016-12-18 08:30:20,0.006932409012131715,0,1,0,0,0,6
BHMBCCMKT01,577,6,1,1,2016-12-18 08:56:20,0.010398613518197574,0,0,0,1,0,6
BHMBCCMKT01,577,8,1,1,2016-12-18 09:30:21,0.01386481802426343,0,0,1,0,0,6
BHMBCCMKT01,577,18,1,2,2016-12-18 09:56:24,0.03119584055459272,0,1,0,0,0,6
BHMBCCMKT01,577,44,1,7,2016-12-18 10:30:23,0.07625649913344887,0,0,1,0,2,6
BHMBCCMKT01,577,89,1,8,2016-12-18 11:03:25,0.15424610051993068,0,1,0,0,1,6
BHMBCCMKT01,577,135,1,9,2016-12-18 11:30:22,0.2339688041594454,1,0,0,0,1,6
BHMBCCMKT01,577,165,1,13,2016-12-18 12:03:23,0.28596187175043325,0,1,0,0,2,6
BHMBCCMKT01,577,193,1,9,2016-12-18 12:30:25,0.3344887348353553,0,1,0,0,1,6
BHMBCCMKT01,577,215,1,13,2016-12-18 12:56:26,0.37261698440207974,0,1,0,0,2,6
BHMBCCMKT01,577,258,1,9,2016-12-18 13:30:26,0.44714038128249567,0,1,0,0,1,6
BHMBCCMKT01,577,309,1,7,2016-12-18 14:03:26,0.5355285961871751,0,1,0,0,1,6
BHMBCCMKT01,577,310,1,6,2016-12-18 14:30:27,0.537261698440208,0,1,0,0,1,6
BHMBCCMKT01,577,303,1,8,2016-12-18 14:56:25,0.5251299826689775,0,0,1,0,1,6
BHMBCCMKT01,577,293,1,6,2016-12-18 15:30:24,0.5077989601386482,0,1,0,0,0,6
BHMBCCMKT01,577,247,1,4,2016-12-18 16:03:27,0.42807625649913345,1,0,0,0,0,6
BHMBCCMKT01,577,206,1,4,2016-12-18 16:30:25,0.35701906412478335,0,1,0,0,0,6
BHMBCCMKT01,577,11,0,1,2016-12-19 08:03:29,0.019064124783362217,0,1,0,0,0,0
BHMBCCMKT01,577,17,0,1,2016-12-19 08:30:28,0.029462738301559793,0,1,0,0,0,0
BHMBCCMKT01,577,24,0,2,2016-12-19 09:03:33,0.0415944540727903,0,0,1,0,0,0
BHMBCCMKT01,577,40,0,2,2016-12-19 09:30:30,0.06932409012131716,0,1,0,0,1,0
BHMBCCMKT01,577,57,0,2,2016-12-19 09:56:32,0.09878682842287695,0,0,0,1,0,0
BHMBCCMKT01,577,97,0,4,2016-12-19 10:30:33,0.1681109185441941,0,1,0,0,1,0
BHMBCCMKT01,577,134,0,5,2016-12-19 11:03:31,0.2322357019064125,0,1,0,0,1,0
BHMBCCMKT01,577,175,0,7,2016-12-19 11:30:30,0.30329289428076256,0,1,0,0,1,0
BHMBCCMKT01,577,216,0,10,2016-12-19 12:03:32,0.37435008665511266,1,0,0,0,2,0
BHMBCCMKT01,577,249,0,10,2016-12-19 12:30:32,0.43154246100519933,0,1,0,0,2,0
BHMBCCMKT01,577,277,0,10,2016-12-19 13:03:30,0.4800693240901213,0,1,0,0,2,0
BHMBCCMKT01,577,291,0,9,2016-12-19 13:30:35,0.5043327556325823,1,0,0,0,2,0
BHMBCCMKT01,577,305,0,5,2016-12-19 14:03:31,0.5285961871750433,1,0,0,0,1,0
BHMBCCMKT01,577,309,0,5,2016-12-19 14:30:33,0.5355285961871751,1,0,0,0,1,0
BHMBCCMKT01,577,300,0,4,2016-12-19 15:03:34,0.5199306759098787,0,1,0,0,0,0
